Date,nps,text
2023-03-24,10,Eficiencia en reserva y costo bajo
2023-03-24,9,SON COMODOS
2023-03-24,10,EXCELENTE SERVICIO
2023-03-24,10,Buen servicio
2023-03-24,10,MUY ACCESIBLE Y FACIL DE COMPRAR UN BOLETO DE AVION
2023-03-24,10,buenos
2023-03-24,10,por que es muy facil reservar y hacer todo tipo de cambio
2023-03-24,10,¡Muy buen servicio!
2023-03-24,9,Muy buen servicio.
2023-03-24,10,Porque funcionó todo bien y al primer intento de compra.
2023-03-24,10,por los precios
2023-03-24,10,Precios muy accesibles y mucha claridad en los costos del viaje
2023-03-24,10,SENCILLA Y RAPIDA
2023-03-24,9,BUEN SERVICIO
2023-03-24,10,funciona muy bien
2023-03-24,10,Estuvo fácil.
2023-03-24,10,GRACIAS
2023-03-24,10,BUENA EMPRESA
2023-03-24,9,todo bien
2023-03-24,10,"Primera vez que viajamos por viva aerobus,"
2023-03-24,9,son muchos pasos
2023-03-24,10,OK
2023-03-24,10,EXCELENTE
2023-03-24,9,fua facil
2023-03-24,10,megusta
2023-03-24,10,ESTAN SENCILLA LAS INSTRUCCIONES
2023-03-24,10,super intuitiva
2023-03-24,9,DINAMICO
2023-03-24,10,BUENA AEROLINEA
2023-03-24,10,RAPIDO Y FACIL
2023-03-24,10,Buen calendario para escoger vuelos de acuerdo al dia y precios
2023-03-24,10,pagina amigable
2023-03-24,10,facil y rapido
2023-03-24,9,es amigable y clara
2023-03-24,10,eficiente
2023-03-24,10,:)
2023-03-24,10,ES MUY FACIL USAR LA PAGINA WEB
2023-03-24,10,ES INCREIBLE
2023-03-24,10,BIEN
2023-03-24,9,POR LA FACILIDAD DE SU PAGINA Y SU SERVICIO
2023-03-24,9,todo bien
2023-03-24,10,BUEN SERVICIO
2023-03-24,10,porque me permite comprar vuelos de un día para otro
2023-03-24,10,SENCILLA DE ENTENDER
2023-03-24,10,buen servicio
2023-03-24,10,MUY FACIL DE USAR
2023-03-24,9,muy buenos
2023-03-24,9,PORQUE TE AGREGAN ADICIONALES QUE NO ESCOGISTE Y NO ENCUENTRAS PARA PODERLOS QUITAR HASTA EL PAGO
2023-03-24,10,"Super buena, muy amigable"
2023-03-24,10,OK
2023-03-24,10,gracias!
2023-03-24,10,Muy amigable
2023-03-24,10,excelente servicio
2023-03-24,9,NO PERMITE COMPRAR EN GRUPO Y MANDAN AL CALL CENTER Y DE AHI A ENLACE ETC Y SIMPLEMENTE NO SE PUEDE
2023-03-24,10,Todo bien
2023-03-24,10,BUEN SERVICIO!
2023-03-24,10,Es muy practico realizar la compra
2023-03-24,9,"Facilidad para adquirir los boletos, reservar y pagar"
2023-03-24,10,una forma rapida para comprar un vuelo muy eficiente
2023-03-24,10,eficiente
2023-03-24,10,POR TENER VUELOS DIRECTOS
2023-03-24,10,todo muy fácil
2023-03-24,10,Excelente web muy intuitiva
2023-03-24,9,muy efectivos
2023-03-24,10,porque es muy fácil. lo considero seguro
2023-03-24,10,excelente servicio
2023-03-24,10,P
2023-03-24,10,MUY BUEN SERVICIO
2023-03-24,10,economia y accesibilidad
2023-03-24,9,MUY BUENO
2023-03-24,9,solo con paypal con tarjeyas debito no pide realizar el pago
2023-03-24,10,Muy buen servicio
2023-03-24,10,PORQUE SI
2023-03-24,9,.
2023-03-24,10,facil de usar
2023-03-24,9,ME PARECE AMIGABLE Y BUENOS PRECIOS
2023-03-24,9,es de facil acceso y rapido
2023-03-24,10,hemos volado con vivaaerobus desde que inicio y siempre hermos obtenido buen precio y excelente servicio
2023-03-24,10,Fácil
2023-03-24,9,Sencilles para comprar
2023-03-24,10,bueno
2023-03-24,10,TODO MUY FACIL
2023-03-24,9,FACIL DE COMPRAR
2023-03-24,9,RAPIDEZ Y SEGURO
2023-03-24,10,ok
2023-03-24,10,excelente precio
2023-03-24,10,muy fácil de usar
2023-03-24,10,Fácil e intuitivo
2023-03-24,9,Fue muy ágil el servicio
2023-03-24,9,Nos gusta el servicio
2023-03-24,9,es muy buena su aerolinea
2023-03-24,10,ES AMIGABLE
2023-03-24,10,Excelentes reservacion
2023-03-24,9,ES MUY ENTENDIBLE Y PRACTICA
2023-03-24,10,SI
2023-03-24,9,"ES MI PRIMERA VEZ EN COMPRAR UN BOLETO EN LINEA, CREO LO HICE BIEN"
2023-03-24,10,GRACIAS
2023-03-24,10,EXCELENTE
2023-03-24,9,Intuitiva
2023-03-24,10,c
2023-03-24,10,Tramite Facil y rapido
2023-03-24,9,ES SENCILLO
2023-03-24,9,Es facil usar la aplicacion. Pero es un poco confusa la informacion de los cargos adicionales. Podrian ser mas claros
2023-03-24,10,dinamica
2023-03-24,10,.
2023-03-24,10,Rapidez
2023-03-24,10,LA RAPIDEZ
2023-03-24,9,buen sevicio
2023-03-24,10,si
2023-03-24,10,"ME ENCANTA VIAJAR CON VIVA, BUEN SERVICIO, PRECIOS ACCESIBLES."
2023-03-24,10,rapidez
2023-03-24,10,por la facilidad de los procesos de compra
2023-03-24,10,Todo en orden y muy entendible
2023-03-24,10,Mnuy Rapido
2023-03-24,10,es intuitiva
2023-03-24,9,Es muy práctico el proceso y muy legible todo
2023-03-24,10,Facilidad de uso de su sito internet
2023-03-24,10,Por el beneficio de usar viva fan
2023-03-24,9,"costo, beneficio"
2023-03-24,9,"Por que al querer hacer pago con American Exprees marca un error incongruente de CVV la pagina y es la segunda vez que me sucede, antes he pagado con mis tarjetas de american Exprres sinproblemas y en las ultimas 2 compras me ha sucedido este, lo pago con otra de mis tarjetas de otrs bancos pero el detalle es que si no las van aceptar las AMEX pues mejor indiquenlo en su informacion"
2023-03-24,9,son chistosos
2023-03-24,10,Me senti comoda
2023-03-24,9,Muy buenas opciones para decidir
2023-03-24,10,precios accesibles
2023-03-24,10,super
2023-03-24,10,facil de seguir instrucciones
2023-03-24,10,todo excelente
2023-03-24,10,Compra rapida y buenos precios!
2023-03-24,9,muy caro
2023-03-24,10,OK
2023-03-24,10,ESTA MUY CLARO PASO POR PASO
2023-03-24,10,LOS SERVICIOS
2023-03-24,10,ME PARECE UN ACEPTABLE COSTO
2023-03-24,10,PRECIO SERVICIO
2023-03-23,10,POR LO RAPIDOS
2023-03-23,9,tks
2023-03-23,10,Me gusta lo detallada que es
2023-03-23,9,precios
2023-03-23,10,facil
2023-03-23,10,Calidad en el servicio y precio
2023-03-23,9,Fácil de  navegar y usar.  Bien lógica y organizada la página.
2023-03-23,10,ES  UY RECOMENDABLE
2023-03-23,10,MUY FACIL Y PRACTICA
2023-03-23,9,.
2023-03-23,10,muy bien explicado y detallado
2023-03-23,9,Por sus precios
2023-03-23,9,OK
2023-03-23,10,ACEPTABLE
2023-03-23,10,"Es fácil, rápido, y cuando viajo el servicio es bastante bueno."
2023-03-23,9,ESTA AMIGABLE
2023-03-23,10,EXCELENTE
2023-03-23,10,EXCELENTE MOTOR DE RESERVACIONES AGIL Y AMIGABLE
2023-03-23,9,Es proceso un poco largo
2023-03-23,9,Comoda la reservacion de vuelo
2023-03-23,10,MUY SENCILLA
2023-03-23,10,Es muy fácil de utilizar
2023-03-23,10,todo muy rapido y eficiente
2023-03-23,10,MUY PRACTICA. Y  SENCILLA ENTENDIBLE
2023-03-23,10,EXCELENTE PAGINA
2023-03-23,10,Es muy fácil de realizar las reservaciones
2023-03-23,10,PRECIO
2023-03-23,10,Fue muy fácil
2023-03-23,10,fue facil reservar
2023-03-23,9,NO SE BATALLA NADA PARA RESERVAR EL VUELO
2023-03-23,9,es un sitio sencillo
2023-03-23,10,POR LA FACILIDAD DE HORARIOS Y PRECIOS
2023-03-23,10,Muy claro todo
2023-03-23,10,todo bien
2023-03-23,9,Buen servicio
2023-03-23,10,muy sencillo todo
2023-03-23,10,BIEN
2023-03-23,10,ES MUY FACIL DE   COMPRAR
2023-03-23,9,por practica y facil de manejar
2023-03-23,10,buen servicio y rapidez
2023-03-23,9,Tiene opciones muy completas y no es muy dificil de utilizar.
2023-03-23,10,PAGINA ACCESIBLE Y FACIL  DE USAR
2023-03-23,10,"Buen precio. No tan barato, pero buen precio. Rápido y sencillo."
2023-03-23,10,"muy  facil, mejor que Volaris!! gracias!!"
2023-03-23,10,Todo super bien!! gracias!
2023-03-23,10,Todo muy rápido
2023-03-23,9,muy intuitivo
2023-03-23,10,ES FACIL DE ENETENDER
2023-03-23,10,FACIL Y RAPIDO
2023-03-23,10,BUEN SERVICIO
2023-03-23,9,Fácil y accesible
2023-03-23,10,TARIFA ECONOMICA
2023-03-23,10,ES MUY FACIL Y RAPIDO PARA HACER LAS RESERVACIONE SCON LA INFORMCION CLARA
2023-03-23,10,Fácil de usar
2023-03-23,10,Muy conveniente.
2023-03-23,10,Facil
2023-03-23,9,Amigable
2023-03-23,10,excelnte servicio
2023-03-23,10,es agradable
2023-03-23,10,facil de usar/viajar
2023-03-23,9,Barato y buen servicio
2023-03-23,10,Es fácil de usar
2023-03-23,10,FACIL DE USAR
2023-03-23,10,todo bien
2023-03-23,10,practica y eficiente
2023-03-23,10,Muy buena Aerolinea
2023-03-23,10,Primera vez usando Viva esperemos tener buena experiencia en el vuelo.
2023-03-23,10,esta muy bien diseñada y facil de congtratar los vujelos.
2023-03-23,10,Todo muy bien!
2023-03-23,10,PRECIOS MUY ACCECIBLES
2023-03-23,9,Muy fácil de utilizar
2023-03-23,10,Muy facil de usar y nunca marca error.
2023-03-23,10,Gracias
2023-03-23,9,Por la accesibilidad de su pàgina
2023-03-23,10,precios bajos
2023-03-23,10,Por que tiene excelentes precios y servicio!  Es lo mejor del mercado.
2023-03-23,10,"Porque tienen precios y horarios accesibles, y promociones"
2023-03-23,10,Es cómoda la plataforma
2023-03-23,10,Excelente servicio
2023-03-23,10,YES
2023-03-23,10,HE VIAJADO MUY COMODA
2023-03-23,10,MUY BUEN SERVICIO
2023-03-23,10,Facilicdad y claridad de informacion
2023-03-23,9,porque son baratos
2023-03-23,10,facilidad de compra
2023-03-23,10,PERFECTO
2023-03-23,10,gracias
2023-03-23,10,muy facil de usar
2023-03-23,9,muy rapido
2023-03-23,10,Fácil de manejar
2023-03-23,10,bien
2023-03-23,10,bien
2023-03-23,10,"MUY SENCILLOECONÓMICO"
2023-03-23,9,Buen precio
2023-03-23,9,gracias
2023-03-23,9,ta chido
2023-03-23,10,Plataforma agil
2023-03-23,9,"Es buena, pero creo que la pueden hacer más amigable y que sea en menor tiempo."
2023-03-23,10,EXCELENTE
2023-03-23,10,"Por que todo en la plataforma es muy facil, te lleva de la mano para seleccionar todos los servicios."
2023-03-23,10,RAPIDO Y SENCILLO
2023-03-23,10,es buena
2023-03-23,10,buen  servicio
2023-03-23,10,ES ENTENDIBLE LA PAGINA
2023-03-23,9,por la rapidez
2023-03-23,10,siempre es muy facil hacer mis reservaciones
2023-03-23,9,El precio es accesible
2023-03-23,9,Facil uso
2023-03-23,9,gracias
2023-03-23,10,Los procesos van de acuerdo al tiempo que se requiere para tomar una decision y aparte te van recomandando cosas
2023-03-23,10,todo muy bien
2023-03-23,10,"Por la facilidad para realizar la compra, sigan así."
2023-03-23,10,Por lo rapido para hacer la reservacion online.
2023-03-23,10,Muy barato
2023-03-23,10,Es muy práctico.
2023-03-23,10,FACIL Y RAPIDO
2023-03-23,9,MUY FACIL
2023-03-23,10,Gracias por su eficiencia!
2023-03-23,9,"rapido, sencillo y seguro"
2023-03-23,10,MUY RAPIDO TODO
2023-03-23,10,Por el buen servicio
2023-03-23,9,Excelente servicio
2023-03-23,10,todo muy bien
2023-03-23,10,Muy fácil de usar
2023-03-23,10,Precio Seguridad y Servicio
2023-03-23,10,practica
2023-03-23,10,GRACIAS
2023-03-23,10,bien
2023-03-23,10,me facilito mucho un vuelo que necesitaba rpaido
2023-03-23,10,POR CALIDAD Y PRECIO
2023-03-23,10,Buen precio y servicio.
2023-03-23,10,MUY AGIL Y FACIL
2023-03-23,10,Porque es fácil el proceso y muy clara la información que proporciona y la que solicita.
2023-03-23,10,TODO BIEN
2023-03-23,10,MUY COMODO Y FACIL
2023-03-23,10,por excelencia
2023-03-23,10,buen servicio
2023-03-23,9,practicos
2023-03-23,10,facil de usar
2023-03-23,10,ahora si fue mas facil
2023-03-23,9,ES LA ÚNICA LINEA AEREA MEXICANA QUE MANEJA VARIEDAD DE DESTINOS
2023-03-23,10,todo ok
2023-03-23,10,facilidad al comprar
2023-03-23,10,ME GUSTA
2023-03-23,10,fUGA
2023-03-23,10,EXCELENTE ATENCION Y FACILIDAD EN OPCIONES
2023-03-23,9,...
2023-03-23,10,Fácil y rápido
2023-03-23,9,ES FACIL DE USAR
2023-03-23,10,facil hacer la reservacion
2023-03-23,10,por economico
2023-03-23,10,SUPER BUENOS PRECIOS
2023-03-23,10,precio
2023-03-23,9,Por la variedad de vuelos y precios
2023-03-23,10,Facil de navegar
2023-03-23,10,"facil y rapido, ademas nunca eh tenido ningun incidente con su compañia"
2023-03-23,10,NAVEGACION AMIGABLE
2023-03-23,10,FUE MUY SENCILO Y AGIL
2023-03-23,10,fácil y rápido
2023-03-23,10,W
2023-03-23,10,por sencilla de manejar
2023-03-23,9,Muy practica
2023-03-23,10,fácil de seguir los pasos
2023-03-23,10,BUNA PLATAFORMA
2023-03-23,9,Fácil y rápido
2023-03-23,10,excelente
2023-03-23,10,muy facil
2023-03-23,10,"POR CALIDAD, PRECIO Y BUEN TRATO"
2023-03-23,9,claridad en los pasos a seguir
2023-03-23,10,TODO EXCELENTE
2023-03-23,10,por la facilidad de encontrar los vuelos a buen precio
2023-03-23,10,no
2023-03-23,10,rapidez
2023-03-23,10,FACIL Y RAPIDO
2023-03-23,10,muy intuitivo su stio web
2023-03-23,10,muchas claridad y preferencia
2023-03-23,10,Es claro y no tiene fallas
2023-03-23,10,BUEN SERVICIO
2023-03-23,10,Por la facilidad para hacer las operaciones de compra
2023-03-23,10,por ser facil
2023-03-23,10,"Muy fácil de trabajar en ella, letras grandes"
2023-03-23,10,TIENEN UNA PAGINA MUY ACCESIBLE NUNCA HE TENIDO INCONVENIENTE CON MIS VUELOS
2023-03-23,10,facil de usar
2023-03-23,10,NINGUNA
2023-03-23,10,Facilidad de uso.
2023-03-23,10,todos los vuelos que he tomado con ustedes han salido a tiempo
2023-03-23,10,PORQUE ES RAPIDO Y NO SE BATALLA
2023-03-23,10,Facil y rapids
2023-03-23,9,Es relativamente agil
2023-03-23,10,Informacion clara
2023-03-23,9,"Es sencillo, aunque hay que tener cuidado con el ""seguro para tener el reembolso por imprevistos"" que viene escondido y que hay que quitar, al contrario de los demás servicios que hay que agregar."
2023-03-23,10,EXCELENTE SERVICO
2023-03-23,10,SERVICIO Y PRECIO
2023-03-23,10,SACARON MAS VUELOS Y ESO FUE GENIAL!
2023-03-23,9,ok
2023-03-23,9,te da tiempo suficiente para realizar tu reservacion
2023-03-23,10,son muy economicos y muy facil de comprar
2023-03-23,10,exceklente
2023-03-23,10,Buen servicio.
2023-03-23,9,"Solo que se tardan mucho en atender vía telefónica, para preguntar dudas."
2023-03-23,9,El registro es muy intuitivo
2023-03-23,10,POR DINAMICA
2023-03-23,10,Excelente servicio y precios
2023-03-23,10,facil de navegar
2023-03-23,10,muy bien
2023-03-23,9,Servicio y precio
2023-03-23,10,es intuititva
2023-03-23,10,facil de usar
2023-03-23,10,"Muy rapida, y muy facil de entender"
2023-03-23,9,ok
2023-03-23,10,Es una pagina fácil de utilizar
2023-03-23,10,FACIL
2023-03-23,9,AGIL Y SIMPLE
2023-03-23,10,ok
2023-03-23,9,POR LAS MULTIPLES OPCIONES DE VUELOS DIRECTOS
2023-03-23,10,NOMAS
2023-03-23,10,Si
2023-03-23,10,FUNCIONA BIEN
2023-03-23,10,.
2023-03-23,10,HASTA AHORA NO HE TENIDO INCONVENIENTES EN SU SERVICIO
2023-03-23,9,Por precio y buen servicio
2023-03-23,10,MUY CLARA Y RAÌDA
2023-03-23,10,EXCELENTE
2023-03-23,10,POR LOS PRECIOS
2023-03-23,10,EXELENTE
2023-03-23,10,"servicio rapido, y facil de entender"
2023-03-23,10,Fácil uso...
2023-03-23,10,muy facil y practica
2023-03-23,10,ok
2023-03-23,9,Facil de utilizar
2023-03-23,10,Muy fluida y sin errores
2023-03-23,10,Facilidad de navegación
2023-03-23,10,Por rapidez
2023-03-23,10,es fácil de usar
2023-03-23,10,"ES UNA PAGINA MUY ACCESIBLE, FACIL DE ENTENDER Y TE DA TIEMPO SUFICIENTE PARA REVISAR TUS DATOS"
2023-03-23,10,"seria , economica y puntual"
2023-03-23,10,"FACILIDAD DE RESERVACION, FACIL DE ENTENDER"
2023-03-23,9,rapido y facil
2023-03-23,10,Muy sencillo
2023-03-23,9,Todo cobran extra ... esa no es una buena promocion
2023-03-23,10,Buena plataforma
2023-03-23,10,Costo accedibles
2023-03-23,9,POR SU EFICIENCIA
2023-03-23,10,Muy fácil de manejar
2023-03-23,10,Porque son muy amables y no cánselas los buenos
2023-03-23,9,sistema amigable y rapido
2023-03-23,10,Siempre vuelo con ustedes!
2023-03-23,10,Porque ya he viajado con Ustedes y servicio es excelente.
2023-03-23,10,muy rapido
2023-03-23,10,tofo fue muy facil
2023-03-23,10,Me lo recomendó mi amiga de mexico ya que en varias oportunidades a viajado con la aerolinea y me pareció excelente
2023-03-23,10,por la rapidez y eficiencia
2023-03-23,9,por practico
2023-03-23,9,pagina amigable
2023-03-23,10,Es muy económica y ha mejorado su  servicio
2023-03-23,10,son lo Maximo
2023-03-23,10,ES MUY PRACTICO Y HAY BUENOS PRECIOS
2023-03-23,9,"fácil de usar, muy practica"
2023-03-23,10,"porque es fácil , rápida y entendible"
2023-03-23,10,Es sencillo navegar en la página
2023-03-23,10,muy facil de usar
2023-03-23,10,BARATOS
2023-03-23,10,por su rapidez en agendar
2023-03-23,10,Ninguno
2023-03-23,10,facil de utilizar
2023-03-23,10,Una pagina facil de usar
2023-03-23,10,Buenos precios
2023-03-23,10,TODO BIEN
2023-03-23,10,es amigable
2023-03-23,10,Fácil de usar
2023-03-23,10,La página muy amigable y las opciones de vuelo no se comparan con otras ofertas! Gracias
2023-03-23,10,Facil de seguir en pasos
2023-03-23,10,"SIEMPRE ES EXCELENTE VIAJAR EN ESTA AEROLINEA, LASTIMA QUE NO TENGAN VUELOS INTERNACIONALES"
2023-03-23,10,"Muy entendible, y facil de usar."
2023-03-23,10,Es muy buena
2023-03-23,10,excelente
2023-03-23,10,"FACIL DE USAR, RAPIDA."
2023-03-23,10,Súper fácil de usar!
2023-03-23,10,EXCELENTE
2023-03-23,9,por facilidad
2023-03-23,9,"se deberia formar paquetes para viajeros por trabajo que incluya algunos beneficios sin tener que agregar el costo completo, por ejemplo asignación de asientos y seguro medico"
2023-03-23,10,excelente
2023-03-23,10,muy buen servicio
2023-03-23,10,FACILIDAD Y RAPIDEZ
2023-03-23,10,corrrecta
2023-03-23,10,bueno
2023-03-23,10,es facil
2023-03-23,9,ok
2023-03-23,10,Porque es excelente
2023-03-23,10,Fácil de usar
2023-03-23,10,Muy fácil e intuitivo de reservar boletos
2023-03-23,9,Simple de usar y te lleva paso a paso
2023-03-23,9,facil el acceso a la compra del vuelo
2023-03-23,9,"Cada vez todo es más sencillo, gracias!"
2023-03-23,10,Muy sencillo y buenos precios
2023-03-23,10,Me e4ncanta volar con viva aerobús
2023-03-23,10,excelente servicio
2023-03-23,9,por los precios accesibles y la rapides de servicio
2023-03-23,10,POR SE ACCESIBLE A TODO PUBLICO Y EXELENTE SERVICIO
2023-03-23,10,.
2023-03-23,10,es economico y facil de reservar
2023-03-23,9,"Buenos precios y fácil compra, lo único a mejorar es el tema de cancelación de vuelos y saturación."
2023-03-23,9,facil de usar
2023-03-23,9,precio
2023-03-23,10,Muy practica la compra
2023-03-23,10,1
2023-03-23,9,ACCESIBILIDAD
2023-03-23,9,Ok
2023-03-23,10,MUY SENCILLA
2023-03-23,9,buen servicio
2023-03-23,10,Es ágil y práctica
2023-03-23,10,facil de usar
2023-03-23,10,"Buen y rápido servicio, el proceso fue muy sencillo"
2023-03-23,10,B
2023-03-23,10,Excelentes precios
2023-03-23,10,fue rápido
2023-03-23,10,ES FACIL
2023-03-23,10,amo viva aerobus
2023-03-23,10,EXCELENTE SERVICIO
2023-03-23,9,Fast and easy booking my flight.
2023-03-23,10,yes
2023-03-23,10,Gracias
2023-03-23,10,Muy fácil de manejar
2023-03-23,9,Sencilla de usar
2023-03-23,10,RAPIDO
2023-03-23,10,Bien
2023-03-23,10,muy sencillo y muchas formas de pago
2023-03-23,10,fue sencillo hacer la reserva
2023-03-23,9,EXCELENTE
2023-03-23,9,se puede entender
2023-03-23,10,Excelente servicio
2023-03-23,9,Facil acceso / carga rapido / buenos precios
2023-03-23,9,Es buena pero sus vuelos con escalas de 9hrs no
2023-03-23,10,Gracias
2023-03-23,10,es muy buena
2023-03-23,9,por precio y eficiencia
2023-03-23,10,ES RAPIDA Y CLARA
2023-03-23,10,excelente servicio
2023-03-23,10,ME GUSTA
2023-03-23,10,Servicio eficiente y comodo
2023-03-23,10,PRECIOS ACCESIBLES
2023-03-23,9,el servicio es bueno
2023-03-23,10,buen servicio
2023-03-23,9,VUELOS AL MEJOR PRECIO
2023-03-23,10,very accomodating
2023-03-23,10,.
2023-03-23,10,facilidad y frecuencia de vuelos
2023-03-23,10,atención favorable y compra facil y rápida
2023-03-23,10,ES LO AMSICMO!!
2023-03-23,10,excelente servicio y plataforma
2023-03-23,9,PROMOCIONES
2023-03-23,10,Todo muy rápido y buenos precios
2023-03-23,10,Es fácil hacer la reservación
2023-03-23,9,xxxxx
2023-03-23,10,TODO BIEN
2023-03-23,10,super
2023-03-23,10,Muy practico reservar con ustedes y facil
2023-03-23,9,Muy amigable la interface y tienen buenos precios
2023-03-23,10,facil de usar
2023-03-23,10,PORQUE SON MUY AMABLES Y SUS PRECIOS ECONOMICOS.
2023-03-23,9,LOS VUELOS SON SEGUROS !
2023-03-23,10,todo bien hast aahora
2023-03-23,10,RAPIDO Y FACIL
2023-03-23,10,EXCELENTE SERVICIO
2023-03-23,10,OK
2023-03-23,9,Es facil navegar en la pagina . Y los precios estan major que otras aerolineas.
2023-03-23,10,Fue muy sencillo realizar la compra y con mi TC HSBC VIVA pagué a meses sin intereses
2023-03-23,10,QUE BUENO QUE YA TIENEN DIFERENTES METODOS DE PAGO SE AGRADECE
2023-03-23,9,Muy fléxible
2023-03-23,10,fácil y práctica
2023-03-23,10,es facil de reservar
2023-03-23,10,Por que si
2023-03-23,10,exelente
2023-03-23,9,porque siempre he viajadp con ustedes
2023-03-23,10,FÁCIL DE APLICAR.
2023-03-23,10,ME GUSTO
2023-03-23,9,Saludos
2023-03-23,10,rapido
2023-03-23,10,FACILIDAD Y RAPIDEZ
2023-03-23,10,fff
2023-03-23,10,son chidos
2023-03-23,9,OK
2023-03-23,10,SIEMPRE BUEN SERVICIO Y ATENCION
2023-03-23,10,MUY BIEN
2023-03-23,10,"EXCELENTE, TODO MUY CLARO"
2023-03-23,10,buen servivio
2023-03-23,10,el mejor servicio
2023-03-23,10,todo perfecto
2023-03-23,9,"Tienes que estarle buscando para ver como aplican los meses sin intereses, aun cun la Tarjet Viva Plus y no entiendo por que solo nos dan 6 meses cuando dicen que a otras trajetas les dan hasta 12 meses, que no somos su mejor cliente?"
2023-03-23,10,MUY BUENA LA PAGINA
2023-03-23,10,"Por los precios bajos, la facilidad de navegar, reservar y agregar servicios."
2023-03-23,10,Es comodo
2023-03-23,10,Excelente precio y servicio!
2023-03-23,9,SE TRABA MUCHO
2023-03-23,10,Sencillo de usar
2023-03-23,9,Es sencillo reservar
2023-03-23,9,rapido
2023-03-23,10,Muy rápida y confiable
2023-03-23,10,.
2023-03-23,9,Practico
2023-03-23,9,muy rapido
2023-03-23,10,facile
2023-03-23,10,Muy fácil de usar
2023-03-23,10,Facilidad y economía
2023-03-23,10,mejor tarifa
2023-03-23,9,muy fácil de usar
2023-03-23,9,El sitio web funciona muy bien. Instrucciones claras y dan un buen tiempo para hacer la reservacion
2023-03-23,10,por q es una aerolinia exelente grasias por todo
2023-03-23,10,Fácil y práctica
2023-03-22,10,Sencillo y buenos precios
2023-03-22,9,TODO BIEN GRACIAS
2023-03-22,9,Fácil de usar
2023-03-22,9,Plataforma rápida
2023-03-22,10,MUY BUENA
2023-03-22,10,MUY FACIL LA BUSQUEDA
2023-03-22,10,Fácil de usar
2023-03-22,10,CHIDO EL PEDO
2023-03-22,9,LO QUE NO ME GUSTO ES QUE AL FINAL DE MI PAGO DIJERAN QUE ESE COSTO NO ESTA DISPONIBLE
2023-03-22,10,rapido y mas barato
2023-03-22,10,POR EFICIENTES.
2023-03-22,10,LISTO
2023-03-22,9,Gracias
2023-03-22,9,bien
2023-03-22,9,"Un poco tardado el proceso de compra, por lo demás, todo correcto."
2023-03-22,10,ecxelente
2023-03-22,10,muy caro =(I
2023-03-22,10,EXELENTE SERVICIO
2023-03-22,10,EXCELENTE
2023-03-22,9,buen precio
2023-03-22,10,Muy Sencillo
2023-03-22,9,Fue muy sencillo y todo bien explicado
2023-03-22,10,Muy amigable para la reservacion y pago de boletos
2023-03-22,9,No es muy complejo la forma de informar y proceso de compra
2023-03-22,10,Eficaz
2023-03-22,9,ME GUSTO LA FORMA
2023-03-22,10,ES MUY PRÁCTICA
2023-03-22,10,ES MUY ESPECIFICA
2023-03-22,9,FUE RAPIDO
2023-03-22,10,buen servicio
2023-03-22,10,gracias
2023-03-22,10,Buena interfaz e interacciones.
2023-03-22,10,Gracias
2023-03-22,9,RELATIVAMENTE FACIL
2023-03-22,10,Servicio muy ágil y claro
2023-03-22,10,Muy facil de usar
2023-03-22,10,Excelente servicio de compra y reservación en línea
2023-03-22,10,EXCELENTE SERVICIO
2023-03-22,10,EXCELENTE PORTAL Y AMIGABLE
2023-03-22,10,Muy útil
2023-03-22,10,"POR OPCIONES DE AEROPUERTOS EN CDMX Y PRECIOS, ASI COMO HORARIOS !"
2023-03-22,10,EXELENTE
2023-03-22,10,buenos precios
2023-03-22,9,buena
2023-03-22,9,en algunos casos me toca actualizar mis metodos de pago varias veces antes de lograr pagar
2023-03-22,10,Es sencillo de volar
2023-03-22,10,muy bien
2023-03-22,10,FACIL
2023-03-22,9,Tienen precios razonables y opciones para volar
2023-03-22,10,Rapides
2023-03-22,10,SIP
2023-03-22,10,POR LA RAPIDEZ Y ECONOMIA
2023-03-22,9,muy buena
2023-03-22,10,Porque siu
2023-03-22,10,agil
2023-03-22,9,pagina clara
2023-03-22,9,eficiente
2023-03-22,10,RAPIDO Y FACIL
2023-03-22,10,Gracias por el excelente servicio en linea
2023-03-22,10,"Facil de usar, indicaciones precisas"
2023-03-22,9,Porque es sencillo
2023-03-22,10,buena atención
2023-03-22,10,Excelentes precios :D
2023-03-22,10,es sencillo
2023-03-22,10,Por excelente servicio
2023-03-22,10,ok
2023-03-22,10,Es rapida y facil de utilizar
2023-03-22,10,Demasiado explicada fluida y cosas extras
2023-03-22,10,.
2023-03-22,9,rapida y muy facil de reservar
2023-03-22,10,Me encanta
2023-03-22,10,Facil
2023-03-22,10,..
2023-03-22,10,Precios accesibles y varios horarios.
2023-03-22,10,FACIL Y RAPIDA DE USAR
2023-03-22,10,"muy clara  la información, solamente en lo del equipaje esta un poco confuso"
2023-03-22,9,es facil
2023-03-22,10,POR TODO
2023-03-22,10,util
2023-03-22,10,ES FACIL DE USAR
2023-03-22,10,muy facil de usar
2023-03-22,10,Vuelos baratos
2023-03-22,10,Eficiencia
2023-03-22,10,POR LA EFICACIA...
2023-03-22,9,MEJORAR MAS LA APLICACION
2023-03-22,10,Excelente servicio
2023-03-22,10,muy buen servicio
2023-03-22,10,AMIGABLE
2023-03-22,10,Muy eficaz
2023-03-22,10,!Gracias para el boleto barato!
2023-03-22,10,Todo bien.
2023-03-22,10,RAPIDEZ
