Unnamed: 0,Date,nps,Comment
14213,2023-03-24 20:18:34,5,Muy confiable y facil de accesar al hacer el Checkin
14214,2023-03-24 20:14:14,5,Muy práctico y sencillo
14215,2023-03-24 20:09:12,4,rapidez
14216,2023-03-24 20:08:55,4,PRECIOS
14217,2023-03-24 20:06:05,5,MUY BUENA LINEA
14218,2023-03-24 20:04:56,5,por la agilizacion del proceso
14219,2023-03-24 19:58:55,5,Todo en orden
14220,2023-03-24 19:50:38,5,.
14221,2023-03-24 19:46:23,5,PORQUE ES FACIL DE NETENDER Y DE REALIZAR LO QUE TE PIDEN
14222,2023-03-24 19:40:21,5,Excelente servicio
14223,2023-03-24 19:27:26,5,es rápido
14224,2023-03-24 19:25:04,4,la accesibilidad
14225,2023-03-24 19:23:54,5,PRECIO
14226,2023-03-24 19:17:44,5,Excelente Atención
14227,2023-03-24 19:16:27,5,RAPIDO
14228,2023-03-24 18:57:35,5,ecelente
14229,2023-03-24 18:46:30,5,ES  FÁCIL Y RÁPIDO DE HACER
14230,2023-03-24 18:45:23,5,Super sencillo y muy gráfico el sitio.
14231,2023-03-24 18:37:17,5,Excelente Servicio
14232,2023-03-24 18:33:08,5,Facil y accesible
14233,2023-03-24 18:29:46,5,Facilidad
14234,2023-03-24 18:24:06,5,PRACTICO
14235,2023-03-24 18:21:23,5,Si
14236,2023-03-24 18:19:24,5,ES FACIL
14237,2023-03-24 18:18:41,5,Fue muy sencillo hacer el check-in
14238,2023-03-24 18:10:26,5,RÁPIDO Y FÁCIL
14239,2023-03-24 18:09:47,5,MUY FACIL DE USAR
14240,2023-03-24 18:08:34,4,buen servicio
14241,2023-03-24 18:00:57,4,facil
14242,2023-03-24 17:33:30,5,Agil
14243,2023-03-24 17:19:50,4,buen precio
14244,2023-03-24 17:13:54,5,es económico
14245,2023-03-24 17:04:32,5,simple y veloz
14246,2023-03-24 17:01:05,4,.
14247,2023-03-24 17:00:07,5,Muy buen servicio.
14248,2023-03-24 16:57:58,5,FÁCIL Y RÁPIDO
14249,2023-03-24 16:53:42,5,Fue muy rapido y facil.
14250,2023-03-24 16:52:10,4,funcional
14251,2023-03-24 16:50:11,5,porque es muy rápido y funcional
14252,2023-03-24 16:49:17,5,parece sencillo
14253,2023-03-24 16:43:57,5,POR TODO
14254,2023-03-24 16:42:37,5,EXCELENTE SERVICIO WEB
14255,2023-03-24 16:40:47,5,practico y en simples pasos
14256,2023-03-24 16:38:05,5,rapido eficiente
14257,2023-03-24 16:27:55,5,es facil
14258,2023-03-24 16:26:03,5,Son Buenos
14259,2023-03-24 16:23:14,5,ES RAPIDO
14260,2023-03-24 16:19:06,5,ninguna
14261,2023-03-24 16:18:37,5,RAPIDEZ DE RESPUESTA
14262,2023-03-24 16:16:24,4,PRECIO
14263,2023-03-24 16:12:07,5,POR EL SERVICIO
14264,2023-03-24 16:11:05,4,ES FACIL
14265,2023-03-24 16:05:57,5,AMIGABLE
14266,2023-03-24 16:00:45,5,Fácil
14267,2023-03-24 15:51:37,5,Proceso ágil y fácil
14268,2023-03-24 15:44:21,5,FACIL Y ACCESIBLE.
14269,2023-03-24 15:29:46,5,Muy amigable
14270,2023-03-24 15:27:43,5,BUENAS OPCIONES DE VUELOS Y PROMOCIONES
14271,2023-03-24 15:25:48,5,Muy agil
14272,2023-03-24 14:57:04,5,"es práctico, optimisas tiempo de estar en ventanilla ya que hay mucha gente en ventanilla"
14273,2023-03-24 14:52:08,5,"ES MUY FACIL REALIZAR EL WEB CHECK IN, Y LA PAGINA ES MUY AMIGABLE"
14274,2023-03-24 14:29:03,5,EFICIENCIA
14275,2023-03-24 14:20:48,4,Muy sencillo de realizar
14276,2023-03-24 14:10:08,5,ES RAPIDA Y SEGURA
14277,2023-03-24 14:09:22,5,ME ENCANTO
14278,2023-03-24 13:58:31,5,EXCELENTE
14279,2023-03-24 13:04:23,5,Muy entendible
14280,2023-03-24 12:52:55,5,rapido  y facil
14281,2023-03-24 08:19:03,5,eficiente
14282,2023-03-24 07:18:13,5,está padre la navegación. gracias
14283,2023-03-24 06:40:51,5,pagina muy practica
14284,2023-03-24 06:20:05,5,Precios accesibles
14285,2023-03-24 05:46:15,5,buen servicio
14286,2023-03-24 05:45:58,5,Es muy fácil y rápido para realizarlo
14287,2023-03-24 05:38:20,5,Hasta el momento todo va bien con viva aerobus
14288,2023-03-24 05:32:04,5,TODO OK
14289,2023-03-24 05:26:48,5,amigable
14290,2023-03-24 05:20:34,5,Conveniencia
14291,2023-03-24 05:18:47,5,eficiente
14292,2023-03-24 05:10:07,5,muy facil
14293,2023-03-24 05:08:40,4,mas sencilla
14294,2023-03-24 05:08:09,5,entendible
14295,2023-03-24 05:01:23,5,muy buen servicio
14296,2023-03-24 04:52:14,5,mas rapido
14297,2023-03-24 04:49:19,5,.
14298,2023-03-24 04:46:30,4,PORQUE ES MUY ACCESIBLE
14299,2023-03-24 04:43:08,5,PAGINA AMIGABLE
14300,2023-03-24 04:42:32,5,Excelente servicio
14301,2023-03-24 04:22:21,5,es rapido y  practico
14302,2023-03-24 04:21:04,5,rápido y fácil
14303,2023-03-24 04:07:30,5,precios y rapidez
14304,2023-03-24 04:03:04,5,OK
14305,2023-03-24 03:58:54,4,ES SENCILLO
14306,2023-03-24 03:56:27,5,rapido
14307,2023-03-24 03:48:52,5,ES RAPIDO
14308,2023-03-24 03:48:45,4,OK
14309,2023-03-24 03:46:20,5,todo bien
14310,2023-03-24 03:24:34,5,por sencillo
14311,2023-03-24 03:22:26,5,Es muy fácil
14312,2023-03-24 03:14:04,4,PRECIO Y DISPONIBILIDAD
14313,2023-03-24 03:02:24,5,rapido
14314,2023-03-24 03:02:04,5,SI
14315,2023-03-24 02:56:38,5,hasta ahorita todo es mas practico al hacer tu propia reservacion
14316,2023-03-24 02:53:46,5,P
14317,2023-03-24 02:53:31,4,Servicio Veloz y eficaz
14318,2023-03-24 02:39:36,5,"Facil y rápido, excelente"
14319,2023-03-24 02:39:17,5,Por ser una excelente opcion
14320,2023-03-24 02:36:20,5,POR PRACTICO
14321,2023-03-24 02:27:09,5,"rapidez, seguimiento"
14322,2023-03-24 02:19:25,5,BUEN SERVICIO
14323,2023-03-24 01:56:54,5,POR RAPIDO
14324,2023-03-24 01:55:54,5,buenas opciones de viajes
14325,2023-03-24 01:55:43,4,Es agil y muy útil
14326,2023-03-24 01:55:21,5,Ha sido muy sencillo de entender.
14327,2023-03-24 01:52:04,5,gracias
14328,2023-03-24 01:50:47,5,FACIL
14329,2023-03-24 01:47:18,5,Muy efeciente
14330,2023-03-24 01:43:46,4,Es sencillo
14331,2023-03-24 01:24:45,5,fue rapido
14332,2023-03-24 01:23:03,5,POR FACILIDAD Y COSTO
14333,2023-03-24 01:04:12,5,Rapidez
14334,2023-03-24 01:02:16,5,.
14335,2023-03-24 00:39:04,5,rapides
14336,2023-03-24 00:23:11,5,rapido
14337,2023-03-24 00:14:09,4,es un bune servicio en linea
14338,2023-03-24 00:05:45,5,por buen manejo
14339,2023-03-24 00:04:13,5,es rápido
14340,2023-03-24 00:01:07,5,Es fácil de utilizar gracias
14341,2023-03-23 23:43:14,5,Servicio.
14342,2023-03-23 23:41:21,5,muy rapido  sencillo
14343,2023-03-23 23:32:34,5,PRECIO
14344,2023-03-23 23:23:22,5,por eficientes
14345,2023-03-23 23:22:37,4,"Es rapido en la pagina, sin embargo no esta funcionado la App del celular"
14346,2023-03-23 23:20:05,5,PRACTIVO
14347,2023-03-23 23:18:24,4,Es rapido y Sencillo
14348,2023-03-23 23:18:23,4,FUE RÁPIDO EL CHECK IN
14349,2023-03-23 23:15:04,4,gracias
14350,2023-03-23 23:11:18,5,Excelente interfase
14351,2023-03-23 23:06:33,5,Rápido
14352,2023-03-23 22:56:37,5,exelente servicio
14353,2023-03-23 22:52:53,4,facilidad
14354,2023-03-23 22:51:54,5,Rapido
14355,2023-03-23 22:47:42,4,FACIL
14356,2023-03-23 22:40:06,5,Fácil y práctivo
14357,2023-03-23 22:34:12,5,Proceso de compra agil y claro
14358,2023-03-23 22:30:56,4,Muy facil de realizar
14359,2023-03-23 22:29:56,4,.
14360,2023-03-23 22:24:34,4,POR FACILIDAD
14361,2023-03-23 22:19:16,5,Es muy rapido
14362,2023-03-23 22:17:22,5,excelente servicio
14363,2023-03-23 22:16:21,5,FACILITA EL PROCESO PARA CUANDO LLEGUE AL AEROPUERTO
14364,2023-03-23 22:09:54,4,facilidad
14365,2023-03-23 22:09:46,5,Todo muy fácil y rápido
14366,2023-03-23 22:07:19,5,POR QUE ES BUENO EL SERVICIO
14367,2023-03-23 22:03:43,4,bien pero poner tutoriales para adultos mayores
14368,2023-03-23 21:56:34,4,Accesible
14369,2023-03-23 21:47:50,5,Facil
14370,2023-03-23 21:40:50,5,Muy Practica
14371,2023-03-23 21:35:44,4,muy facil
14372,2023-03-23 21:29:53,5,GRAN SERVICIO
14373,2023-03-23 21:20:46,4,la plataforma es muy amigable
14374,2023-03-23 21:18:44,5,buenos
14375,2023-03-23 21:16:55,4,rapidez
14376,2023-03-23 21:16:52,5,atencion
14377,2023-03-23 21:08:37,5,X SU PRECIO CALIDAD Y SERVICIO
14378,2023-03-23 21:03:47,5,"POR LA DISPONIBILIDAD Y CLARIDAD EN EL PROCESO, FELICIDADES"
14379,2023-03-23 20:47:18,5,EXCELENTE TODO
14380,2023-03-23 20:45:06,5,"por su efciencia, seriedad y atencion"
14381,2023-03-23 20:34:06,5,POR SU RAPIDES
14382,2023-03-23 20:21:07,5,Muy buena accesibilidad
14383,2023-03-23 20:20:50,4,.
14384,2023-03-23 20:20:06,4,CONFIAILIDAD Y ATENCION
14385,2023-03-23 20:19:56,5,MUY RAPIDO
14386,2023-03-23 20:18:40,5,Fácil acceso y uso
14387,2023-03-23 20:13:53,5,muy amigable la plataforma y muchos beneficios gracias
14388,2023-03-23 20:08:55,5,RAPIDO
14389,2023-03-23 20:01:55,5,excelente
14390,2023-03-23 19:59:05,5,Rapidez
14391,2023-03-23 19:52:57,5,es facil de realizar
14392,2023-03-23 19:51:22,5,Bue servicio
14393,2023-03-23 19:37:07,5,es rapido
14394,2023-03-23 19:36:24,5,barato
14395,2023-03-23 19:28:57,4,buen servicio
14396,2023-03-23 19:25:06,5,bUENA PLATAFORMA INTUITIVA
14397,2023-03-23 19:09:32,5,MUY BUEN SERVICIO
14398,2023-03-23 19:09:09,5,Agiliza el movimiento en el aeropuerto.
14399,2023-03-23 19:03:18,5,facil y muy amigable la pagina
14400,2023-03-23 18:52:37,4,.
14401,2023-03-23 18:52:05,5,POR PRÁCTICO
14402,2023-03-23 18:50:39,4,es sencillo
14403,2023-03-23 18:48:44,5,seguridad
14404,2023-03-23 18:40:32,5,asientos comodos
14405,2023-03-23 18:39:32,5,CLARO
14406,2023-03-23 18:36:22,5,Porque el proceso fue sencillo y las instrucciones claras.
14407,2023-03-23 18:27:32,5,INFORMACION PRECISA Y CONSISA
14408,2023-03-23 18:16:09,5,FACIL
14409,2023-03-23 18:13:21,5,FUE MUY RAPIDO EL SERVICIO
14410,2023-03-23 18:12:44,5,exelente servicio
14411,2023-03-23 18:12:42,5,es más fácil y rápido
14412,2023-03-23 18:06:16,5,POR QUE ES RAPIDO HACER RESERVACIONES
14413,2023-03-23 18:04:04,4,muy practicas y puntuales sus viajes.
14414,2023-03-23 17:54:07,5,facil
14415,2023-03-23 17:47:37,5,Muy ágil
14416,2023-03-23 17:46:04,5,Todo bien
14417,2023-03-23 17:43:05,4,Por  la  rapidez
14418,2023-03-23 17:42:42,5,AMIGABLE
14419,2023-03-23 17:42:04,5,servicio
14420,2023-03-23 17:40:07,5,ES AGIL
14421,2023-03-23 17:39:16,5,facil
14422,2023-03-23 17:37:20,5,POR EL BUEN SERVICIO Y PRECIOS QUE ANEJAN
14423,2023-03-23 17:35:49,5,esta barato y incluye buen equipaje
14424,2023-03-23 17:28:29,4,Muy intuitivo
14425,2023-03-23 17:26:56,4,rapido y facil
14426,2023-03-23 17:25:43,5,BUEN SERVICIO Y MUY EFICAZ
14427,2023-03-23 17:25:14,5,todo bien
14428,2023-03-23 17:21:56,5,ES FACIL
14429,2023-03-23 17:19:31,5,RAPIDO
14430,2023-03-23 17:18:25,5,FACILIDAD
14431,2023-03-23 17:14:20,5,rapidos
14432,2023-03-23 17:11:04,5,ES RAPIDO Y FACIL
14433,2023-03-23 17:10:47,4,Facilita mucho
14434,2023-03-23 17:06:56,5,RAPIDO Y FUNCIONAL
14435,2023-03-23 17:06:18,5,EFECTIVO
14436,2023-03-23 17:05:29,5,POR EFICIENTES Y ECONÓMICOS
14437,2023-03-23 16:52:38,5,muy eficientes
14438,2023-03-23 16:45:07,4,PORQUE TODAVIA NO SE GENERA
14439,2023-03-23 16:44:51,4,BUEN SERRVICIO
14440,2023-03-23 16:41:31,5,Fácil y rapido
14441,2023-03-23 16:41:06,5,Facil
14442,2023-03-23 16:40:50,5,EXCELENTE SERVICIO
14443,2023-03-23 16:39:50,5,ES MUY SENCILLO
14444,2023-03-23 16:39:13,5,por los buenos servicios
14445,2023-03-23 16:34:04,5,rapido
14446,2023-03-23 16:33:24,5,rapido y facil
14447,2023-03-23 16:32:47,4,OK
14448,2023-03-23 16:26:30,5,Muy ágil y práctico!
14449,2023-03-23 16:26:29,5,Buen servicio
14450,2023-03-23 16:23:05,5,Costos y comodidad
14451,2023-03-23 16:19:52,4,si
14452,2023-03-23 16:17:21,5,por facil
14453,2023-03-23 16:16:21,5,es pronto y rapida
14454,2023-03-23 16:12:53,5,"tiene una excelente guía, solo hay que leer."
14455,2023-03-23 16:12:22,5,ES RAPIDO Y EFICIENTE
14456,2023-03-23 16:11:15,4,PRACTICIDAD
14457,2023-03-23 16:08:48,5,SON MUY EFICIENTES
14458,2023-03-23 16:08:16,4,eficiencia y facilidad
14459,2023-03-23 16:02:04,4,FACIL
14460,2023-03-23 15:56:40,5,eficiencia y rapidez
14461,2023-03-23 15:52:04,5,FUE MUY CLARO TODO
14462,2023-03-23 15:51:57,5,TODP BIREM
14463,2023-03-23 15:46:56,5,muy fácil de usar
14464,2023-03-23 15:46:54,5,por excelente servicio que brindan
14465,2023-03-23 15:45:55,5,MUY SENCILLO
14466,2023-03-23 15:43:31,5,excelentes
14467,2023-03-23 15:43:13,4,Muy buen servicio
14468,2023-03-23 15:42:47,4,Claridad en las instrucciones
14469,2023-03-23 15:39:41,5,ES RAPIDO Y FACIL
14470,2023-03-23 15:34:41,5,ES MUY RAPIDA Y CLARA
14471,2023-03-23 15:29:40,5,gracias
14472,2023-03-23 15:15:06,5,Facilidad y ofertas
14473,2023-03-23 15:09:05,5,Una línea de buen precio y buen trato
14474,2023-03-23 15:08:47,5,MUY RAPIDO Y COMODO
14475,2023-03-23 15:04:44,4,SON MUY EFICIENTES
14476,2023-03-23 15:04:40,5,Facil
14477,2023-03-23 15:03:28,5,bueno
14478,2023-03-23 14:52:17,5,TODO MUY BIEN
14479,2023-03-23 14:51:43,5,eficiancia y atencion
14480,2023-03-23 14:46:04,4,RAPIDO
14481,2023-03-23 14:38:35,5,La pagina es muy amigable!
14482,2023-03-23 14:32:46,5,Rapido y seguro
14483,2023-03-23 14:23:33,5,Sencillo
14484,2023-03-23 14:11:44,5,MUY AMIGABLE
14485,2023-03-23 14:02:24,4,BUEN SERVICIO
14486,2023-03-23 13:55:09,4,BUEN SERVICIO
14487,2023-03-23 13:32:41,5,Informacion bien explicada
14488,2023-03-23 13:29:05,5,EFICAZ Y RAPIDO
14489,2023-03-23 13:15:11,5,SI
14490,2023-03-23 12:35:46,5,MUY FACIL
14491,2023-03-23 12:29:05,4,Por claridad en la información
14492,2023-03-23 12:25:07,5,rapidp
14493,2023-03-23 08:48:21,5,na
14494,2023-03-23 08:32:41,5,muy eficiente
14495,2023-03-23 07:12:38,4,Demasiadas opciones commplican el check in
14496,2023-03-23 05:53:56,5,muy buena
14497,2023-03-23 05:45:36,5,proceso en linea facil de navegar
14498,2023-03-23 05:45:29,5,por que es muy practico
14499,2023-03-23 05:29:04,5,es muy ágil
14500,2023-03-23 05:18:51,5,Sencillo e interfaz amigable
14501,2023-03-23 05:10:55,4,bien
14502,2023-03-23 05:01:28,5,por lacalidad
14503,2023-03-23 04:47:28,5,Porque son geniales!!
14504,2023-03-23 04:28:39,5,eficiente
14505,2023-03-23 04:26:30,5,EXCELENTE SERVICIO
14506,2023-03-23 04:22:33,5,fácil y rápido
14507,2023-03-23 04:15:05,5,muy practica
14508,2023-03-23 04:11:04,5,Amo Viva Aerobus
14509,2023-03-23 03:31:40,5,jjjjjj
14510,2023-03-23 03:14:26,4,Atención
14511,2023-03-23 03:12:53,5,porque los vuelos sales mas economicos
14512,2023-03-23 02:58:04,5,buen servicio
14513,2023-03-23 02:48:25,5,"SIN PROBLEMA ,MUY SENCILLO"
14514,2023-03-23 02:48:14,4,facilidad en el check in
14515,2023-03-23 02:45:31,4,Resuelven las dudas por vía telefónica
14516,2023-03-23 02:37:22,5,RAPIDEZ
14517,2023-03-23 02:35:58,4,.
14518,2023-03-23 02:19:19,4,rapdez
14519,2023-03-23 02:16:09,5,Rapido
14520,2023-03-23 02:08:30,4,Facil acceso a la página de internet
14521,2023-03-23 02:07:15,5,La página es fácil de usar.
14522,2023-03-23 02:06:32,4,Ágil y fácil
14523,2023-03-23 02:04:55,5,OK
14524,2023-03-23 02:01:21,5,BUENA ATENCIÓN Y BUEN SERVICIO
14525,2023-03-23 01:49:03,5,rapido
14526,2023-03-23 01:36:29,4,Muy fllexible la página
14527,2023-03-23 01:34:43,4,es la primera vez que hago esto espero y salga bien
14528,2023-03-23 01:32:41,5,EXCELENTE
14529,2023-03-23 01:23:30,5,Por ser una empresa responsable y comprometida con sus clientes
14530,2023-03-23 01:08:04,5,todo bien
14531,2023-03-23 01:02:21,4,por  precio y atencion
14532,2023-03-23 00:59:27,5,es accesible
14533,2023-03-23 00:40:43,5,muy eficiente
14534,2023-03-23 00:30:45,4,ES RÁPIDO
14535,2023-03-23 00:23:04,5,BUEN SERVICIO
14536,2023-03-23 00:19:34,5,si
14537,2023-03-23 00:18:31,4,Vuelos directos y buen precio
14538,2023-03-22 23:51:36,5,excelente
14539,2023-03-22 23:51:21,5,FACIL
14540,2023-03-22 23:49:37,5,UTIL Y SENCILLA
14541,2023-03-22 23:46:31,4,SI
14542,2023-03-22 23:41:04,5,Es fácil
14543,2023-03-22 23:39:04,4,Por buenos
14544,2023-03-22 23:34:49,4,agregar costo a los asientos me parece innecesario
14545,2023-03-22 23:16:35,5,facil aplicacion
14546,2023-03-22 23:03:05,5,entendible
14547,2023-03-22 22:53:04,5,por que es mas agil y ahorramos tiempo
14548,2023-03-22 22:52:04,5,BUENA
14549,2023-03-22 22:35:47,5,MUY AMIGABLE Y RAPIDO
14550,2023-03-22 22:27:45,4,.
14551,2023-03-22 22:24:27,5,buen servicio
14552,2023-03-22 22:21:34,5,Buenos precios y muy ágil su proceso
14553,2023-03-22 22:20:11,4,POR LOS TIEMPOS Y EL PRECIO
14554,2023-03-22 22:09:26,4,No me permitió hacer cambio de asiento.
14555,2023-03-22 22:07:29,5,ES MUY AMIGABLE EL SISTEMA
14556,2023-03-22 21:57:29,5,"RAPIDEZ, SENCILLEZ"
14557,2023-03-22 21:35:37,5,por econimico y limpio
14558,2023-03-22 21:30:11,5,El servicio es bueno.
14559,2023-03-22 21:30:10,5,Una página muy fácil de usar
14560,2023-03-22 21:17:06,5,"Buen servicio, solamente mejoren el login"
14561,2023-03-22 21:15:21,5,BUENA
14562,2023-03-22 21:14:14,5,POR SU EFICACIA.
14563,2023-03-22 21:10:34,5,"precio, agilidad y servicio"
14564,2023-03-22 20:57:39,4,es rápida
14565,2023-03-22 20:50:23,5,SI
14566,2023-03-22 20:26:28,5,BUEN SERVICIO
14567,2023-03-22 20:16:48,5,el servicio
14568,2023-03-22 20:16:05,4,oky ok
14569,2023-03-22 20:10:07,4,SI
14570,2023-03-22 20:09:06,5,Es sencillo
14571,2023-03-22 20:05:31,4,facil de usar
14572,2023-03-22 20:05:28,4,es rapida
14573,2023-03-22 20:02:42,5,rapido
14574,2023-03-22 19:53:11,5,FACIL Y RAPIDO
14575,2023-03-22 19:42:31,5,AGIL
14576,2023-03-22 19:42:28,5,excelente servicio
14577,2023-03-22 19:36:13,4,rapidez
14578,2023-03-22 19:33:21,4,MUY BIEN
14579,2023-03-22 19:21:43,5,es muy amigable la pagina
14580,2023-03-22 19:15:38,5,Facilidad
14581,2023-03-22 19:09:15,5,Facilita el tiempo de espera y abordar
14582,2023-03-22 19:09:04,5,Facil y rapido
14583,2023-03-22 19:08:04,5,Por ser muy practico
14584,2023-03-22 19:06:04,5,EXCELENTE
14585,2023-03-22 19:00:19,5,Todo facil.
14586,2023-03-22 18:57:22,5,BUEN SERVICIO
14587,2023-03-22 18:56:04,5,Facil
14588,2023-03-22 18:50:09,5,todo muy facil
14589,2023-03-22 18:40:39,4,Son eficientes
14590,2023-03-22 18:34:22,5,facil
14591,2023-03-22 18:33:05,5,TODO MUY BIEN
14592,2023-03-22 18:28:29,4,PUNTUALES
14593,2023-03-22 18:23:31,5,Por que ya he viajado anteriormente y conozco el servicio
14594,2023-03-22 18:21:12,5,ES FACIL
14595,2023-03-22 18:21:08,5,porque tienen  buenos precios
14596,2023-03-22 18:18:35,5,muy facil
14597,2023-03-22 18:16:47,4,k
14598,2023-03-22 18:10:27,4,Ninguno
14599,2023-03-22 18:08:52,5,ES AGIL Y AMIGABLE
14600,2023-03-22 18:03:05,4,PRACTICO
14601,2023-03-22 17:59:34,5,Por la facilidad y velocidad.
14602,2023-03-22 17:55:45,5,"excelente servicio, mas rapidez al abordar."
14603,2023-03-22 17:55:38,5,facil y rapido muchas gracias
14604,2023-03-22 17:54:26,4,Es mas rapido
14605,2023-03-22 17:46:49,5,facilidad
14606,2023-03-22 17:40:48,5,RAPIDEZ
14607,2023-03-22 17:26:37,5,BUEN SERVICIO
14608,2023-03-22 17:25:39,5,es muy confiable la pagina
14609,2023-03-22 17:21:51,5,Para no hacer filas.
14610,2023-03-22 17:20:43,5,ok.
14611,2023-03-22 17:17:04,5,EL SERVICIO ES BUENO Y ECONOMICO AL ALCANCE DE TODAS LAS FAMILIAS MEXICANAS PRINCIPALMENTE
14612,2023-03-22 17:12:39,5,Fue rapido y sencillo
14613,2023-03-22 17:12:05,5,"hasta el momento, es rapido"
14614,2023-03-22 17:09:52,5,Muy sencillo y rápido
14615,2023-03-22 17:07:07,5,super rapido
14616,2023-03-22 17:02:22,5,EFICIENCIA
14617,2023-03-22 16:58:37,5,ok
14618,2023-03-22 16:58:04,5,Es sencillo
14619,2023-03-22 16:56:26,5,muy agil
14620,2023-03-22 16:56:09,5,Eficiente
14621,2023-03-22 16:49:57,4,facilidad de uso
14622,2023-03-22 16:48:04,5,excelente
14623,2023-03-22 16:46:35,5,fue rapido
14624,2023-03-22 16:46:06,5,buenos precios
14625,2023-03-22 16:42:42,5,Buen servicio a buen precio
14626,2023-03-22 16:42:39,4,SI
14627,2023-03-22 16:36:26,5,Es super sencillo y rápido
14628,2023-03-22 16:35:36,5,No tienes que hacer filas para documentar si es que llevas equipaje de mano.
14629,2023-03-22 16:32:12,5,rapido
14630,2023-03-22 16:18:33,5,excelente
14631,2023-03-22 16:18:11,5,Buena comunicación
14632,2023-03-22 16:17:05,5,RAPIDEZ
14633,2023-03-22 16:16:34,5,POR LA FACILIDAD DE LA COMPRA Y PARA EL CHECK INN
14634,2023-03-22 16:12:24,5,hasta ahorita toto el proceso ha sido muy ágil
14635,2023-03-22 16:11:05,4,EFICIENTE
14636,2023-03-22 16:08:52,5,buen servicio
14637,2023-03-22 16:08:44,4,PARA MAYOR SEGURIDAD
14638,2023-03-22 16:08:15,5,muy ágil
14639,2023-03-22 16:07:42,5,MUY ACCESIBLE
14640,2023-03-22 15:49:53,5,SE AJUSTAA MI PRESUPESTO
14641,2023-03-22 15:49:51,5,facil y rapido
14642,2023-03-22 15:47:05,5,Es fácil y rápido
14643,2023-03-22 15:40:06,5,SOLUCIONAN REQUERIMIENTO
14644,2023-03-22 15:38:16,5,Muy facil y rapido
14645,2023-03-22 15:38:05,5,economico
14646,2023-03-22 15:25:32,5,es más ágil a la hora de llegar al aeropuerto
14647,2023-03-22 15:22:35,5,por los precios y rapidez
14648,2023-03-22 15:15:06,4,ES MAS RAPIDO
14649,2023-03-22 15:06:11,4,es amigable la plataforma
14650,2023-03-22 14:59:18,5,DE FACIL ENTENDIMIENTO
14651,2023-03-22 14:59:04,5,RAPIDO
14652,2023-03-22 14:43:20,5,TODO CLARO
14653,2023-03-22 14:37:05,5,Por sencillo y rápido
14654,2023-03-22 14:28:48,5,fácil y rápido
14655,2023-03-22 14:26:29,5,"facil, rapido y sencillo"
14656,2023-03-22 14:16:05,5,Por la eficiencia
14657,2023-03-22 13:52:13,4,"Todo bien, gracias"
14658,2023-03-22 13:11:56,5,Es amigable
14659,2023-03-22 12:33:21,5,rapidez
14660,2023-03-22 12:31:28,5,ES BUENO EL SERVICIO
14661,2023-03-22 11:31:55,5,Simple
14662,2023-03-22 08:27:20,5,"Es facil, y rapido de usar"
14663,2023-03-22 07:57:14,5,Ninguno
14664,2023-03-22 07:15:40,5,"Muy fácil de adquirir tu viaje y económico, gracias"
14665,2023-03-22 07:12:34,4,fue facil. ahora quiero ver el final antes de la encuesta para seber como aparece mi boleto para el cel...
14666,2023-03-22 07:09:47,4,COSTO BENEFICIO
14667,2023-03-22 07:08:40,5,PROCESO MUY CLARO Y SENCILLO
14668,2023-03-22 05:38:46,5,Es muy facil de leer.
14669,2023-03-22 05:37:55,5,"Me fue de mucha utilidad en mi ultimo abordaje, me atendieron con toda prontitud y me consideraron a pesar de mi retraso, muy agradecido y seguiré buscando volar con ustedes."
14670,2023-03-22 05:31:04,5,mb
14671,2023-03-22 05:29:04,5,.
14672,2023-03-22 05:27:55,5,Es rápido y eficiente.
14673,2023-03-22 05:25:53,5,porque es   muy eficiente  solo con  el  inconveniente  de  no  poder obtener pase de abordaje de menores  de edad
14674,2023-03-22 05:07:57,5,Muy sencillo y rápido
14675,2023-03-22 05:02:35,5,MUY ACCESIBLE
14676,2023-03-22 04:43:45,4,buen servicio
14677,2023-03-22 04:22:14,4,ha sido rápido
14678,2023-03-22 04:02:49,4,lo amigable que es el servicio
14679,2023-03-22 03:50:05,5,es muy rápido y sencillo
14680,2023-03-22 03:48:37,5,excelente servicio
14681,2023-03-22 03:28:43,5,Fácil y rápido
14682,2023-03-22 03:23:37,5,Excelente servicio
14683,2023-03-22 03:15:07,5,Es muy facil y practico
14684,2023-03-22 03:11:13,4,.
14685,2023-03-22 03:07:56,5,123
14686,2023-03-22 02:54:11,4,ok
14687,2023-03-22 02:49:17,5,por buen servicio
14688,2023-03-22 02:40:49,4,FACIL Y SENCILLO
14689,2023-03-22 02:38:04,5,ME GUSTA VIAJAR POR VIVA
14690,2023-03-22 02:30:08,5,ES BUENO
14691,2023-03-22 02:27:11,5,servicio rapido
14692,2023-03-22 02:21:35,5,Es muy sencillo de hacer.
14693,2023-03-22 02:20:38,5,BUENA ATENCION
14694,2023-03-22 02:18:31,5,"tarifas accesibles, portal facil de utilizar"
14695,2023-03-22 02:16:50,5,Rapidez de la página. Seguridad al comprar. Amplia oferta de vuelos. Precios muy buenos
14696,2023-03-22 02:09:04,5,exelente servicio
14697,2023-03-22 02:07:38,4,EFICIENTES
14698,2023-03-22 02:00:54,5,FACIL DE ACCESAR
14699,2023-03-22 01:57:04,5,Servicio
14700,2023-03-22 01:50:36,5,Muy fácil y rápido.
14701,2023-03-22 01:49:54,5,POR EL SERVICIO Y LA ATENCION DE LOS EMPLEADOS
14702,2023-03-22 01:48:50,5,es muy práctico
